entry,database,title,abstract,author_keywords,authors,authors_affiliations,publication_year,source_title,publisher,url,doi,query_date,processing_date
,ieeex,Toward Automatized Handling of Future Agile Networks Employing Various Optical Switching Functionalities,Various optical switch systems will be required to support future wide application network areas having different requirements. A bottom-up modeling approach which will realize a common platform for automatized operation of physical layer is discussed.,Photonic Networking/Switching System Designs and Architectures for Computing and Big Data;Software defined networking (SDN) for computing and big data control,K. Ishii; S. Namiki,"National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Japan; National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Japan",2019,2019 24th OptoElectronics and Communications Conference (OECC) and 2019 International Conference on Photonics in Switching and Computing (PSC),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8818061,10.23919/PS.2019.8818061,20230520-160000,20230521-044735
,ieeex,Comparative Analysis of Machine Learning Techniques in Effort Estimation,"In Software engineering effort estimation provides an important role for software development and managing project cost, quality, and time. Since last decades, software estimation has been receiving significant attention from researchers and substantial research has been performed using various techniques and algorithms of machine learning. This paper suggests different machine learning techniques such as Naïve Bayes, Random Forests Logistic Regression, stochastic gradient boosting, decision tree, and story point for estimation to assess prediction more efficiently. Nowadays uses of these approaches by software development industries for software estimation aim to tackle deficiencies of parametric and traditional estimation techniques, rise project. A comparative study of the mentioned techniques is presented and examined in this paper to critically evaluate the performance of these techniques.",Effort;efficiency;software;estimation;techniques,Ritu; Y. Garg,"Guru Nanak Dev Engineering College, Ludhiana, Punjab, India; Department of Computer Science & Engineering, APEX Institute of Technology, Chandigarh University, Mohali, Punjab, India",2022,"2022 International Conference on Machine Learning, Big Data, Cloud and Parallel Computing (COM-IT-CON)",IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9850592,10.1109/COM-IT-CON54601.2022.9850592,20230520-160000,20230521-044735
,ieeex,Integration of Machine Learning in Agile Supply Chain Management,"One essential component of any manufacturing industry's success is a successful supply chain. Customer expectations have increased due to the quick growth of information and communication technologies, which has also made the world more competitive. Global production and manufacturing have now transitioned to Industry 4.0. The ""Internet of Things,"" ""Big Data,"" and ""Artificial Intelligence"" are the dominant digital technologies in this. Consequently, in the near future, supply chain management (SCM) will manage not only the flow of raw materials, semi-finished goods, finished goods, and services from the manufacturer to the customer, but also the flow of the most recent data for current and future supply chain visibility & sustainability. For this many companies around the world have tapped one of the advanced technique - Machin Learning (ML) for early risk identification & management, material planning & forecasting, raw material price forecasting etc. As a result, purpose of this paper is to explain a conceptual framework which illuminates factors influencing integration of Machin learning (ML) in Agile Supply chain management, its benefits, and challenges to implement.",machine learning;agile supply chain management;industry 4.0;supply chain risk management;advanced technologies,V. Ghabak; A. Seetharaman,"Business Administration, SP Jain School of Global Management, Mumbai, India; Business Administration, SP Jain School of Global Management, Singapore",2023,2023 15th International Conference on Computer and Automation Engineering (ICCAE),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10111340,10.1109/ICCAE56788.2023.10111340,20230520-160000,20230521-044735
,ieeex,Smart Factory Production and Operation Management Methods based on HCPS,"The human-cyber-physical system (HCPS) is a composite intelligent system comprising humans, cyber systems, and physical systems with the aim of achieving specific manufacturing goals at an optimized level. Smart factory is an important carrier of a new-generation intelligent manufacturing. In order to achieve the comprehensive collaboration of human-machine-thing and other elements in the smart factory, the HCPS is introduced to the smart factory in this paper. Firstly, a smart factory model is constructed based on human-cyber-physical (HCPS). Then, according to the characteristics of big data, Internet-of-Things(IoT) and artificial intelligence(AI), the management methods of smart factory is proposed, including production design, resource intelligent management and knowledge discovery. Finally, a guiding technology architecture of human-centered smart factory production and operation management is given. The smart factory based on HCPS is of great significance to realize the full use of various resources, and agile management.",Human-cyber-physical system;Smart Factory;Production and Operation;Management Methods,J. Yu; Y. Sun; W. Zheng; X. Zhou,"School of Management and Engineering, Nanjing University, Nanjing, China; School of Management and Engineering, Nanjing University, Nanjing, China; School of Management and Engineering, Nanjing University, Nanjing, China; School of Management and Engineering, Research Center for Novel Technology of Intelligent Equipment, Nanjing University, Nanjing, China",2020,"2020 IEEE International Conference on Networking, Sensing and Control (ICNSC)",IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9238110,10.1109/ICNSC48988.2020.9238110,20230520-160000,20230521-044735
,ieeex,AGV Congestion Avoidance using Threshold-modulating Oscillator in Cellular Manufacturing,"Control of automated guided vehicles (AGVs) for avoiding congestion must be stable and adaptive in agile production such as cellular manufacturing. In this study, we propose a flexible AGV-dispatch algorithm based on the synchronization phenomenon of a coupled oscillators. The dynamics of a production system is formulated as that of relaxation oscillators. Through controlling the threshold of the relaxation oscillators, the proposed algorithm can synchronize AGV-dispatch timing even with fluctuating production speeds. Phase-plane analysis is applied to investigate the qualitative behavior of the dynamical system the algorithm. In addition, through numerical simulation, we demonstrate that our AGV-dispatch algorithm can improve the congestion index of AGVs by 30%.",,T. Itou; H. Wakayama; K. Konishi; K. Tadano; Y. Maenol; M. Ogawa,"Data Science Research Laboratories, NEC Corporation, Kanagawa, Japan; Data Science Research Laboratories, NEC Corporation, Kanagawa, Japan; Dept. of Electrical and Information Systems, Osaka Prefecture University, Osaka, Japan; Data Science Research Laboratories, NEC Corporation, Kanagawa, Japan; Data Science Research Laboratories, NEC Corporation, Kanagawa, Japan; Data Science Research Laboratories, NEC Corporation, Kanagawa, Japan",2018,2018 IEEE 23rd International Conference on Emerging Technologies and Factory Automation (ETFA),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8502643,10.1109/ETFA.2018.8502643,20230520-160000,20230521-044735
,ieeex,CRISIS: Integrating AIS and Ocean Data Streams Using Semantic Web Standards for Event Detection,"Information deluge is still an issue in the maritime environment, creating situations where data are sometimes underutilized or in more extreme cases, not utilized, in the decision-making process. In part, this is due to the high volume of incoming data that are available to the operational community. However, better exploitation of these data streams can be accomplished through techniques that focus on the semantics of the incoming stream, to discover information-based alerts that generate knowledge that is only obtainable when considering the totality of the streams. In this paper, we present an agile data architecture for real-time data representation, integration, and querying situations over heterogeneous data streams using Semantic Web Technologies, with the goal of improved knowledge interoperability. We apply the framework to the maritime ship traffic domain to discover real-time traffic alerts by querying and reasoning across multiple streams.",,A. Soares; R. Dividino; F. Abreu; M. Brousseau; A. W. Isenor; S. Webb; S. Matwin,"Institute for Big Data Analytics, Halifax, Nova Scotia; Institute for Big Data Analytics, Halifax, Nova Scotia; Institute for Big Data Analytics, Halifax, Nova Scotia; Institute for Big Data Analytics, Halifax, Nova Scotia; Defence Research and Development Canada (DRDC), Halifax, Nova Scotia; Defence Research and Development Canada (DRDC), Halifax, Nova Scotia; Institute for Big Data Analytics, Halifax, Nova Scotia",2019,2019 International Conference on Military Communications and Information Systems (ICMCIS),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8842749,10.1109/ICMCIS.2019.8842749,20230520-160000,20230521-044735
,ieeex,IndustEdge: A Time-Sensitive Networking Enabled Edge-Cloud Collaborative Intelligent Platform for Smart Industry,"An edge-cloud collaborative intelligent (ECCI) platform is of great significance for the agile development and rapid deployment of ECCI applications, which are essential for realizing smart industry in the era of Industry 4.0. However, the existing platforms lack considering the high real-time latency demand of industrial operations, which severely hinders the development of smart industry and may even lead to severe industrial accidents. To effectively reduce the response latency of industrial applications, in this article, we propose an ECCI platform IndustEdge. It takes time-sensitive networking as the deterministic transport for the link layer, and provides an extensible ECCI orchestration component to reduce the system level latency. Furthermore, IndustEdge has an ECCI algorithm library for different collaborative modes and provides the complete life cycle management for ECCI applications. We implement platforms for both the real-world prototype and emulated-world emulation, and conduct two case studies to evaluate the effectiveness of IndustEdge.",Edge cloud collaborative intelligence (ECCI);edge computing platform;Industry 4.0;smart industry;time -sensitive networking (TSN),Y. Wang; S. Yang; X. Ren; P. Zhao; C. Zhao; X. Yang,"National Engineering Laboratory for Big Data Analytics and School of Computer Science and Technology, Xi’an Jiaotong University, Xi’an, China; National Engineering Laboratory for Big Data Analytics and Ministry of Education Key Lab for Intelligent Networks and Network Security, Xi’an Jiaotong University, Xi’an, China; National Engineering Laboratory for Big Data Analytics and School of Computer Science and Technology, Xi’an Jiaotong University, Xi’an, China; National Engineering Laboratory for Big Data Analytics and School of Computer Science and Technology, Xi’an Jiaotong University, Xi’an, China; Department of Computing, Imperial College London, London, U.K.; National Engineering Laboratory for Big Data Analytics and School of Computer Science and Technology, Xi’an Jiaotong University, Xi’an, China",2022,IEEE Transactions on Industrial Informatics,IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9531530,10.1109/TII.2021.3104003,20230520-160000,20230521-044735
,ieeex,Exploiting Page Table Locality for Agile TLB Prefetching,"Frequent Translation Lookaside Buffer (TLB) misses incur high performance and energy costs due to page walks required for fetching the corresponding address translations. Prefetching page table entries (PTEs) ahead of demand TLB accesses can mitigate the address translation performance bottleneck, but each prefetch requires traversing the page table, triggering additional accesses to the memory hierarchy. Therefore, TLB prefetching is a costly technique that may undermine performance when the prefetches are not accurate.In this paper we exploit the locality in the last level of the page table to reduce the cost and enhance the effectiveness of TLB prefetching by fetching cache-line adjacent PTEs ""for free"". We propose Sampling-Based Free TLB Prefetching (SBFP), a dynamic scheme that predicts the usefulness of these ""free"" PTEs and prefetches only the ones most likely to prevent TLB misses. We demonstrate that combining SBFP with novel and state-of-the-art TLB prefetchers significantly improves miss coverage and reduces most memory accesses due to page walks.Moreover, we propose Agile TLB Prefetcher (ATP), a novel composite TLB prefetcher particularly designed to maximize the benefits of SBFP. ATP efficiently combines three low-cost TLB prefetchers and disables TLB prefetching for those execution phases that do not benefit from it. Unlike state-of-the-art TLB prefetchers that correlate patterns with only one feature (e.g., strides, PC, distances), ATP correlates patterns with multiple features and dynamically enables the most appropriate TLB prefetcher per TLB miss.To alleviate the address translation performance bottleneck, we propose a unified solution that combines ATP and SBFP. Across an extensive set of industrial workloads provided by Qualcomm, ATP coupled with SBFP improves geometric speedup by 16.2%, and eliminates on average 37% of the memory references due to page walks. Considering the SPEC CPU 2006 and SPEC CPU 2017 benchmark suites, ATP with SBFP increases geometric speedup by 11.1%, and eliminates page walk memory references by 26%. Applied to big data workloads (GAP suite, XSBench), ATP with SBFP yields a geometric speedup of 11.8% while reducing page walk memory references by 5%. Over the best state-of-the-art TLB prefetcher for each benchmark suite, ATP with SBFP achieves speedups of 8.7%, 3.4%, and 4.2% for the Qualcomm, SPEC, and GAP+XSBench workloads, respectively.",virtual memory;address translation;translation lookaside buffer;page table locality;prefetching,G. Vavouliotis; L. Alvarez; V. Karakostas; K. Nikas; N. Koziris; D. A. Jiménez; M. Casas,"Barcelona Supercomputing Center, Universitat Politecnica de Catalunya; Barcelona Supercomputing Center, Universitat Politecnica de Catalunya; National Technical University of Athens; National Technical University of Athens; National Technical University of Athens; Texas A&M University; Barcelona Supercomputing Center, Universitat Politecnica de Catalunya",2021,2021 ACM/IEEE 48th Annual International Symposium on Computer Architecture (ISCA),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9499825,10.1109/ISCA52012.2021.00016,20230520-160000,20230521-044735
,ieeex,A Method of Verification in Chisel Based Deep Learning Accelerator Design,"Chisel is a new generation of hardware construction language (HCL) for agile development. More and more developers have developed their project in agile design. At the same time, a considerable part of Verilog-based design has also been released in agile design versions. However, there is no comprehensive verification flow for Chisel based design. Due to the difficulties of verification in Chisel based design, it is a tough task to attach Chisel based design on Verilog based design. We purpose a feasible verification flow in chisel-based deep learning accelerator (DLA) design, which is composed by performance equivalence check at module-level and function equivalence check at pin-level. Compared to Universe Verification Method in RTL level codes that cost considerable time and funds, this verification flow improves the verification efficiency and reduce the difficulty of debug.",deep learning accelerator;verification;Chisel,Z. Li; Y. Chen; D. Zhao,"Beijing University of Post and Telecommunications, Beijing, China; Beijing University of Post and Telecommunications, Beijing, China; The Institute of Computing Technology of the Chinese Academy of Sciences, Beijing",2020,"2020 IEEE International Conference on Information Technology,Big Data and Artificial Intelligence (ICIBA)",IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9277284,10.1109/ICIBA50161.2020.9277284,20230520-160000,20230521-044735
,ieeex,DSEOM: A Framework for Dynamic Security Evaluation and Optimization of MTD in Container-Based Cloud,"Due to the lightweight features, the combination of container technology and microservice architecture makes container-based cloud environment more efficient and agile than VM-based cloud environment. However, it also greatly amplifies the dynamism and complexity of the cloud environment and increases the uncertainty of security issues in the system concurrently. In this case, the effectiveness of defense mechanisms with fixed strategies would fluctuate as the updates occur in cloud environment. We refer this problem as effectiveness drift problem of defense mechanisms, which is particularly acute in the proactive defense mechanisms, such as moving target defense (MTD). To tackle this problem, we present DSEOM, a framework that can automatically perceive updates of container-based cloud environment, rapidly evaluate the effectiveness change of MTD and dynamically optimize MTD strategies. Specifically, we establish a multi-dimensional attack graphs model to formalize various complex attack scenarios. Combining with this model, we introduce the concept of betweenness centrality to effectively evaluate and optimize the implementation strategies of MTD. In addition, we present a series of security and performance metrics to quantify the effectiveness of MTD strategies in DSEOM. And we conduct extensive experiments to illustrate the existence of the effectiveness drift problem and demonstrate the usability and scalability of DSEOM.",Container;microservice;moving target defense;cloud computing,H. Jin; Z. Li; D. Zou; B. Yuan,"National Engineering Research Center for Big Data Technology and System, Cluster and Grid Computing Lab, Services Computing Technology and System Lab, Big Data Security Engineering Research Center, Huazhong University of Science and Technology, Wuhan, China; National Engineering Research Center for Big Data Technology and System, Cluster and Grid Computing Lab, Services Computing Technology and System Lab, Big Data Security Engineering Research Center, Huazhong University of Science and Technology, Wuhan, China; National Engineering Research Center for Big Data Technology and System, Cluster and Grid Computing Lab, Services Computing Technology and System Lab, Big Data Security Engineering Research Center, Huazhong University of Science and Technology, Wuhan, China; National Engineering Research Center for Big Data Technology and System, Cluster and Grid Computing Lab, Services Computing Technology and System Lab, Big Data Security Engineering Research Center, Huazhong University of Science and Technology, Wuhan, China",2021,IEEE Transactions on Dependable and Secure Computing,IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8726136,10.1109/TDSC.2019.2916666,20230520-160000,20230521-044735
,ieeex,APCC: Agile and Precise Congestion Control in Datacenters,"Modern datacenter networks exhibit complicated and time-varying traffic patterns, from long-running flows to burst short-lived flows. Recently in-network-telemetry (INT) is employed by datacenter transports to perform precise congestion control (CC). Current INT-based CC works well for long flows, however, suffers from serious performance downgrades when BDP-level small flows burst in the first RTT, due to the reason that current INT information from the receivers (host-based INT) needs at least one RTT to respond. In this paper, we make the first attempt to propose an agile and precise congestion control, called APCC, in datacenter networks, working for traffic patterns that is a mix of BDP-level short flows and long flows. APCC explores INT information from switches (switch-based INT) to feedback the congestion information eagerly, and effectively manage BDP-level flows. APCC utilizes the switch-based INT to schedule the complicated and time-varying traffic stably and precisely, and achieve low latency, high bandwidth and network stability simultaneously. We conduct extensive experiments to evaluate the performance of APCC. The experiment results show that with data centers load containing many BDP-level flows such as Cache Follower and Web Server, switch-based INT shows huge potential of improving the long tail effect on completion time (FCT). APCC reduces tail delay by 21.7%-28.9% under normal circumstances, and can still reduce tail delay by 9.1% under more severe conditions comparing with HPCC. Moreover, APCC shows better convergence.",datacenter networks;congestion control;in-network telemetry (INT);switch-based INT;host-based INT,R. Zhou; G. Yuan; D. Dong; S. Huang,"National University of Defense Technology, Changsha, China; National University of Defense Technology, Changsha, China; National University of Defense Technology, Changsha, China; National University of Defense Technology, Changsha, China",2020,"2020 IEEE Intl Conf on Parallel & Distributed Processing with Applications, Big Data & Cloud Computing, Sustainable Computing & Communications, Social Computing & Networking (ISPA/BDCloud/SocialCom/SustainCom)",IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9443722,10.1109/ISPA-BDCloud-SocialCom-SustainCom51426.2020.00107,20230520-160000,20230521-044735
,ieeex,Frequency-Hopping MIMO Radar-Based Communications: An Overview,"Enabled by the advancement in radio frequency technologies, the convergence of radar and communication systems becomes increasingly promising and is envisioned as a key feature of future sixth-generation networks. Recently, the frequency-hopping (FH) MIMO radar has been introduced to underlay dual-function radar-communication (DFRC) systems. Superior to many previous radar-centric DFRC designs, the symbol rate of FH-MIMO radar-based DFRC (FH-MIMO DFRC) can exceed the radar pulse repetition frequency. However, many practical issues, particularly those crucial to achieving effective data communications, are unexplored or unsolved. To promote the awareness and general understanding of the novel DFRC, this article is devoted to providing a timely introduction of FH-MIMO DFRC. We comprehensively review many essential aspects of the novel DFRC: channel/signal models, signaling strategies, modulation/demodulation processing, and channel estimation methods, to name a few. We also highlight major remaining issues in FH-MIMO DFRC and suggest potential solutions to shed light on future research directions.",Multi-Functional RF Systems (MFRFS);joint communication and radar/radio sensing (JCAS);dual-function radar-communication (DFRC);frequency hopping (FH);MIMO radar;frequency-agile radar (FAR);timing offset and channel estimation,K. Wu; J. A. Zhang; X. Huang; Y. J. Guo,"Global Big Data Technologies Centre, University of Technology Sydney, Sydney, NSW, Australia; Global Big Data Technologies Centre, University of Technology Sydney, Sydney, NSW, Australia; Global Big Data Technologies Centre, University of Technology Sydney, Sydney, NSW, Australia; Global Big Data Technologies Centre, University of Technology Sydney, Sydney, NSW, Australia",2022,IEEE Aerospace and Electronic Systems Magazine,IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9656537,10.1109/MAES.2021.3081176,20230520-160000,20230521-044735
,ieeex,Research on the application of service choreography in the intelligent customer service system,"The background of this paper is to study the situation that the intelligent customer service system needs different response processes in different scenarios, including the high cost of developing and managing these processes. This paper applies the process engine framework Zeebe, which configures the sequence of various question-and-answer processes and other automatically triggered external processes through flexible scheduling. This application enables the system to respond flexibly to business process changes and achieve rapid and agile responses to new requirements. This system can be customized for different scenarios. The advantages of this system are that it reduces development costs and improves system scalability.",Intelligent customer service;business process;service choreography;Zeebe,Z. Shuo; Y. Rui; X. Yin; Z. Yan; Z. Wei; A. Yeteng; H. Wei; C. Long; K. Na; X. Liyang,"State Grid Customer Center, Tianjin, China; State Grid Customer Center, Tianjin, China; State Grid Customer Center, Tianjin, China; State Grid Customer Center, Tianjin, China; State Grid Customer Center, Tianjin, China; State Grid Customer Center, Tianjin, China; State Grid Customer Center, Tianjin, China; State Grid Customer Center, Tianjin, China; State Grid Customer Center, Tianjin, China; State Grid Customer Center, Tianjin, China",2023,"2023 IEEE 2nd International Conference on Electrical Engineering, Big Data and Algorithms (EEBDA)",IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10090735,10.1109/EEBDA56825.2023.10090735,20230520-160000,20230521-044735
,ieeex,A Microservices Platform for Monitoring and Analysis of IoT Traffic Data in Smart Cities,"The ongoing digitization of cities, enabled by the diffusion of interconnected sensors and devices, makes it possible to continuously collect and analyze huge streams of data at extremely large spatio-temporal scales and fine resolutions. These data can be used to monitor, detect and anticipate different kinds of infrastructure vulnerabilities and anomalies, as well as to implement more personalized services that could improve citizens' life. In this new context, full of opportunities, it is difficult to foresee and develop, in advance, the set of applications and services that can be potentially useful for administrators and citizens to solve the manifold compelling needs a city may have to face. Novel ICT paradigms and technologies can help designing agile, general-purpose smart city platforms aimed at supporting the collection and treatment of large-scale, multi-source (streams of) data and the development of novel applications that could fulfill diverse functional requirements under strict non-functional constraints. This paper presents the reference architecture, a prototype implementation and a city-scale case-study evaluation of PROMENADE, a platform that exploits IoT/Fog/Cloud paradigms, microservices and DevOps infrastructures to guarantee continuous development of robust and reliable applications for real-time monitoring and analysis of traffic data generated by IoT devices in large smart cities. The prototype has been evaluated in a case study concerning the quasi real-time detection of road networks vulnerabilities via centrality measures from on-line traffic conditions, emulated from off-line real datasets available for the city of Lyon, France.",IoT Platform;Microservices;Smart cities;Traffic monitoring;Resilience,A. De Iasio; A. Furno; L. Goglia; E. Zimeo,"University of Sannio, Benevento, Italy; ENTPE, IFSTTAR LICIT UMR T9401, Univ. of Lyon, Lyon, France; University of Sannio, Benevento, Italy; CINI Smart City Lab, University of Sannio, Benevento, Italy",2019,2019 IEEE International Conference on Big Data (Big Data),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9006025,10.1109/BigData47090.2019.9006025,20230520-160000,20230521-044735
,ieeex,Collaborative Cloud-Edge-End Task Offloading in Mobile-Edge Computing Networks With Limited Communication Capability,"Mobile edge computing (MEC) is an emerging computing paradigm for enabling low-latency, high-bandwidth and agile mobile services by deploying computing platform at the edge of network. In order to improve the cloud-edge-end processing efficiency of the tasks within the limited computation and communication capabilities, in this article, we investigate the collaborative computation offloading, computation and communication resource allocation scheme, and develop a collaborative computing framework that the tasks of mobile devices (MDs) can be partially processed at the terminals, edge nodes (EN) and cloud center (CC). Then, we propose the pipeline-based offloading scheme, where both MDs and ENs can offload computation-intensive tasks to a particular EN and CC, according to their computation and communication capacities, respectively. Based on the proposed pipeline offloading strategy, a sum latency of all MDs minimization problem is formulated with the consideration of the offloading strategy, computation resource, delivery rate and power allocation, which is a non-convex problem and difficult to deal with. To solve the optimization problem, by using the classic successive convex approximation (SCA) approach, we transform the non-convex optimization problem into the convex one. Finally, simulation results indicate that the proposed collaboration offloading scheme with the pipeline strategy is efficient and outperforms other offloading schemes.",Mobile edge computing;collaborative offloading;delivery rate,C. Kai; H. Zhou; Y. Yi; W. Huang,"Key Laboratory of Knowledge Engineering with Big Data, Ministry of Education, Hefei University of Technology, Hefei, China; Key Laboratory of Knowledge Engineering with Big Data, Ministry of Education, Hefei University of Technology, Hefei, China; Key Laboratory of Knowledge Engineering with Big Data, Ministry of Education, Hefei University of Technology, Hefei, China; Key Laboratory of Knowledge Engineering with Big Data, Ministry of Education, Hefei University of Technology, Hefei, China",2021,IEEE Transactions on Cognitive Communications and Networking,IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9171865,10.1109/TCCN.2020.3018159,20230520-160000,20230521-044735
,ieeex,Mission Replanning for Multiple Agile Earth Observation Satellites Based on Cloud Coverage Forecasting,"Recent decades have witnessed a tremendous growth in the number of Earth observation satellites (EOSs), which presents a huge challenge for mission planning. For the EOSs with optical sensors particularly, the observation mission is significantly influenced by the uncertainty of cloud coverage, which has been identified as the most dominant factor for the invalidation of remote sensing images. To overcome this uncertainty, uncertainty programming methods, namely, chance constraint programming (CCP), stochastic expectation model, and robust optimization, are put forth. Despite their success, these approaches are limited in that they simplified the complex cloud coverage uncertainty, which may be different from the true cloud conditions, and they did not take the true cloud information into consideration. Motivated by these recent trends toward Big Data of satellite cloud images and machine learning for spatiotemporal prediction, this article explores a dynamic replanning scheme for multiple EOSs based on cloud forecasting. Specifically, we propose a new approach mainly in the following three steps: first, proactive scheduling based on a CCP is implemented and uploaded via ground control; second, cloud forecasting can be continuously conducted relying on the predictive recurrent neural network and the latest satellite cloud image; and third, mission replanning can be conducted according to the initial schedule and relatively accurate cloud information. Simulation results show that the cloud forecasting method is effective, and the replanning approach presents highly efficient and accurate scheduling results.",Agile Earth observation satellite (AEOS);artificial neural network;cloud forecasting;mission replanning;uncertainty programming,Y. Gu; C. Han; Y. Chen; W. W. Xing,"School of Astronautics, Beihang University, Beijing, China; School of Astronautics, Beihang University, Beijing, China; School of Astronautics, Beihang University, Beijing, China; School of Integrated Circuit Science and Engineering, Beihang University, Beijing, China",2022,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9652077,10.1109/JSTARS.2021.3135529,20230520-160000,20230521-044735
,ieeex,Gear: Enable Efficient Container Storage and Deployment with a New Image Format,"Containers have been widely used in various cloud platforms as they enable agile and elastic application deployment through their process-based virtualization and layered image system. However, different layers of a container image may contain substantial duplicate and unnecessary data, which slows down its deployment due to long image downloading time and increased burden on the image registry. To accelerate the deployment and reduce the size of the registry, we propose a new image format, named Gear image, that consists of two parts: a Gear index describing the structure of the image's file system and a set of files that are required when running an application. The Gear index is represented as a single-layer image compatible with the existing deployment framework. Containers can be launched by pulling a Gear index and on demand retrieving files pointed to by the index. Furthermore, the Gear image enables a file-level sharing mechanism, which helps remove duplicate data in the registry and avoid repeated downloading of identical files by a client. We implement a prototype of the container framework, named Gear, supporting the new image format. Evaluation shows that Gear saves 54 % storage capacity in the registry, speeds up container startup by up to ${5\times}$, and reduces 84 % bandwidth demands.",container;image format;deployment time;registry,H. Fan; S. Bian; S. Wu; S. Jiang; S. Ibrahim; H. Jin,"National Engineering Research Center for Big Data Technology and System; National Engineering Research Center for Big Data Technology and System; National Engineering Research Center for Big Data Technology and System; Department of Computer Science and Engineering, University of Texas at Arlington, U.S; Inria, Univ. Rennes, CNRS, IRISA, France; National Engineering Research Center for Big Data Technology and System",2021,2021 IEEE 41st International Conference on Distributed Computing Systems (ICDCS),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9546503,10.1109/ICDCS51616.2021.00020,20230520-160000,20230521-044735
,ieeex,A Simulator and Compiler Framework for Agile Hardware-Software Co-design Evaluation and Exploration,"As Moore's Law has slowed and Dennard Scaling has ended, architects are increasingly turning to heterogeneous parallelism and hardware-software co-design. These trends present new challenges for simulation-based performance assessments that are central to early-stage architectural exploration. Simulators must be lightweight to support heterogeneous combinations of general-purpose cores and specialized processing units. They must also support agile exploration of hardware-software co-design, i.e. changes in the programming model, compiler, ISA, and specialized hardware. To meet these challenges, we describe our compiler and simulator pair: DEC++ and MosaicSim. Together, they provide a lightweight, modular simulator for heterogeneous systems, offering accuracy and agility designed specifically for hardware-software co-design explorations. The simulator and corresponding compiler were developed as part of the DECADES project, a multi-team effort to design and tape out a new heterogeneous architecture. We will present two case-studies in important data-science applications where DEC++ and MosaicSim enable straightforward design space explorations for emerging full-stack systems.",performance modeling;heterogeneous systems;hardware-software co-design. LLVM simulation,T. Sorensen; A. Manocha; E. Tureci; M. Orenes-Vera; J. L. Aragón; M. Martonosi,"UC, Santa Cruz; Princeton University; Princeton University; Princeton University; Universidad de Murcia; Princeton University",2020,2020 IEEE/ACM International Conference On Computer Aided Design (ICCAD),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9256600,,20230520-160000,20230521-044735
,ieeex,Reinforcement Learning-Based and Parametric Production-Maintenance Control Policies for a Deteriorating Manufacturing System,"The model of a stochastic production/inventory system that is subject to deterioration failures is developed and examined in this paper. Customer interarrival times are assumed to be random and backorders are allowed. The system experiences a number of deterioration stages before it ultimately fails and is rendered inoperable. Repair and maintenance activities restore the system to its initial and previous deterioration state, respectively. The duration of both repair and maintenance is assumed to be stochastic. We address the problem of minimizing the expected sum of two conflicting objective functions: the average inventory level and the average number of backorders. The solution to this problem consists of finding the optimal tradeoff between maintaining a high service level and carrying as low inventory as possible. The primary goal of this research is to obtain optimal or near-optimal joint production/maintenance control policies, by means of a novel reinforcement learning-based approach. Furthermore, we examine parametric production and maintenance policies that are often used in practical situations, namely, Kanban, (s, S), threshold-type condition based maintenance and periodic maintenance. The proposed approach is compared with the parametric policies in an extensive series of simulation experiments and it is found to clearly outperform them in all cases. Based on the numerical results obtained by the experiments, the behavior of the parametric policies as well as the structure of the control policies derived by the Reinforcement Learning-based approach is investigated.",Inventory control;preventive maintenance;reinforcement learning;intelligent manufacturing systems,A. S. Xanthopoulos; A. Kiatipis; D. E. Koulouriotis; S. Stieger,"Department of Production and Management Engineering, Democritus University of Thrace, Xanthi, Greece; Fujitsu Technology Solutions GmbH, Munich, Germany; Department of Production and Management Engineering, Democritus University of Thrace, Xanthi, Greece; Fujitsu Technology Solutions GmbH, Munich, Germany",2018,IEEE Access,IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8114172,10.1109/ACCESS.2017.2771827,20230520-160000,20230521-044735
