entry,database,title,abstract,author_keywords,authors,authors_affiliations,publication_year,source_title,publisher,url,doi,query_date,processing_date
,wos,Applications of Machine Learning for Electronic Warfare Emitter Identification and Resource Management,"Electronic warfare (EW) operators face a multitude of challenges when performing single- and distributed-platform sensing and jamming tasks in increasingly dense and agile threat environments. During an engagement timeline, actions often must be taken quickly and based on the partial information available. Recently, the world has observed a boom in artificial intelligence, a suite of data-driven lateral technologies that has already disrupted multiple fields where autonomy and big data are key elements. Although it is not the solution to all EW tasks, artificial intelligence shows promise in offering potential solutions to improve EW efficiency and effectiveness through informed decision-making beyond the capability of a human operator. The Johns Hopkins University Applied Physics Laboratory (APL) Precision Strike Mission Area has invested in research and development in the specific EW tasks of emitter identification and autonomous resource allocation. This article presents promising results from these projects and describes recommended future work in these areas, as well as additional EW applications that may benefit from research in artificial intelligence.",,"Casterline, KA; Watkins, NJ; Ward, JR; Li, WL; Thommana, MJ",Johns Hopkins University; Johns Hopkins University Applied Physics Laboratory,2022.0,JOHNS HOPKINS APL TECHNICAL DIGEST,JOHNS HOPKINS UNIV APPLIED PHYSICS LABORATORY LLC,,,20230520-160000,20230521-044735
,wos,Requirements capture and comparative analysis of open source versus proprietary service oriented architecture,"Service Oriented Architecture (SOA) integrates information systems towards an agile and reusable service-based connectivity. It is an approach amalgamating large scale private/public computer systems and other resources with continuous phenomenal advent evolution and leveraging of the World Wide Web (WWW, commonly referred to as the Web) social media, mobile communications, Big Data (BD), data analytics, Machine Learning (ML) based optimisation, Cloud Computing (CC) and Internet of Things (IoT), commonly known as Advanced Technologies (AT). Implementing SOA, whether Open Source Software (OSS) or proprietary or absolute freeware is a choice to be made which depends on the organisation's requirements in light of AT as well as a host of delivery and security concerns. In this paper, a comparative analysis of an open source vs. proprietary SOA for large scale computer systems servicing AT is presented by examining their main efficacies, features, advantages and disadvantages and capturing their generic technical functional and non-functional requirements in a unified manner. Furthermore, the SOA evaluation criteria, recommendations and conclusions are also presented.",SOA; Open source; Closed source proprietary; Requirements capture; Advanced technologies; Web services access; Web 1.0/2.0/3.0/4./5.0/6.0,"Bamhdi, A",Umm Al Qura University,2021.0,COMPUTER STANDARDS & INTERFACES,ELSEVIER,,10.1016/j.csi.2020.103468,20230520-160000,20230521-044735
,wos,Developing a Virtual Smart Total Learning Environment for Future Teaching-Learning System,"The world of education system after this COVID-19 pandemic will have to change its dimension to map the needs of learners. The proposed framework is focused on transforming the learning experience into two possible ways like online and on-campus learning through groundbreaking & agile methodologies. The new interfaces for learners will be included like Gamification, animated tutorial etc. The framework designed here is the outcome of the e-learning experiences of the authors and it tries to add all relevant technologies with cutting-edge research to provide inspirational and transformative knowledge to learners of all ages, social status, communities who form worldwide communities of special-learners. It will rise to the occasion to use its open source technology along with the emerged technologies like IoT, 5G etc, to transcend physical and social borders. This framework is a total learning environment as it will incorporate all possible latest technologies like big data and machine learning. The e-learning system possesses features like personalized e-learning, anomaly detection, student performance monitoring, dynamic content preparations, students' satisfaction monitoring etc. The new framework will include big data, cloud applications, machine learning and artificial intelligence to make the system faster, efficient and smart. The new features will make the e-learning system based on Virtual Smart Total Learning Environment (VSTLE) more technologically sound and efficient in processing, predicting, evaluating and making storage backup. This framework is designed in such a way that the minimum human intervention will be needed for its functioning. As a result, the final output will be more accurate as compared to other e-learning systems available.",smart; virtual; learning-environment; machine learning; big data; adaptive learning,"Akour, MA; Das, A",,2020.0,"PROCEEDINGS OF 2020 IEEE INTERNATIONAL CONFERENCE ON TEACHING, ASSESSMENT, AND LEARNING FOR ENGINEERING (IEEE TALE 2020)",IEEE,,10.1109/TALE48869.2020.9368373,20230520-160000,20230521-044735
,wos,An Agile Sample Maintenance Approach for Agile Analytics,"Agile analytics can help organizations to gain and sustain a competitive advantage by making timely decisions. Approximate query processing (AQP) is one of the useful approaches in agile analytics, which facilitates fast queries on big data by leveraging a pre-computed sample. One problem such a sample faces is that when new data is being imported, re-sampling is most likely needed to keep the sample fresh and AQP results accurate enough. Re-sampling from scratch for every batch of new data, called the full re-sampling method and adopted by many existing AQP works, is obviously a very costly process, and a much quicker incremental sampling process, such as reservoir sampling, may be used to cover the newly arrived data. However, incremental update methods suffer from the fact that the sample size cannot be increased, which is a problem when the underlying data distribution dramatically changes and the sample needs to be enlarged to maintain the AQP accuracy. This paper proposes an adaptive sample update (ASU) approach that avoids re-sampling from scratch as much as possible by monitoring the data distribution, and uses instead an incremental update method before a re-sampling becomes necessary. The paper also proposes an enhanced approach (T-ASU), which tries to enlarge the sample size without re-sampling from scratch when a bit of query inaccuracy is tolerable to further reduce the sample update cost. These two approaches are integrated into a state-of-the-art AQP engine for an extensive experimental study. Experimental results on both real-world and synthetic datasets show that the two approaches are faster than the full re-sampling method while achieving almost the same AQP accuracy when the underlying data distribution continuously changes.",,"Zhang, HB; Zhang, YZ; He, ZY; Jing, YA; Zhang, K; Wang, XS",Fudan University,2020.0,2020 IEEE 36TH INTERNATIONAL CONFERENCE ON DATA ENGINEERING (ICDE 2020),IEEE COMPUTER SOC,,10.1109/ICDE48307.2020.00071,20230520-160000,20230521-044735
,wos,Digital Contact Tracing Based on a Graph Database Algorithm for Emergency Management During the COVID-19 Epidemic: Case Study,"Background: The COVID-19 epidemic is still spreading globally. Contact tracing is a vital strategy in epidemic emergency management; however, traditional contact tracing faces many limitations in practice. The application of digital technology provides an opportunity for local governments to trace the contacts of individuals with COVID-19 more comprehensively, efficiently, and precisely. Objective: Our research aimed to provide new solutions to overcome the limitations of traditional contact tracing by introducing the organizational process, technical process, and main achievements of digital contact tracing in Hainan Province. Methods: A graph database algorithm, which can efficiently process complex relational networks, was applied in Hainan Province; this algorithm relies on a governmental big data platform to analyze multisource COVID-19 epidemic data and build networks of relationships among high-risk infected individuals, the general population, vehicles, and public places to identify and trace contacts. We summarized the organizational and technical process of digital contact tracing in Hainan Province based on interviews and data analyses. Results: An integrated emergency management command system and a multi-agency coordination mechanism were formed during the emergency management of the COVID-19 epidemic in Hainan Province. The collection, storage, analysis, and application of multisource epidemic data were realized based on the government's big data platform using a centralized model. The graph database algorithm is compatible with this platform and can analyze multisource and heterogeneous big data related to the epidemic. These practices were used to quickly and accurately identify and trace 10,871 contacts among hundreds of thousands of epidemic data records; 378 closest contacts and a number of public places with high risk of infection were identified. A confirmed patient was found after quarantine measures were implemented by all contacts. Conclusions: During the emergency management of the COVID-19 epidemic, Hainan Province used a graph database algorithm to trace contacts in a centralized model, which can identify infected individuals and high-risk public places more quickly and accurately. This practice can provide support to government agencies to implement precise, agile, and evidence-based emergency management measures and improve the responsiveness of the public health emergency response system. Strengthening data security, improving tracing accuracy, enabling intelligent data collection, and improving data-sharing mechanisms and technologies are directions for optimizing digital contact tracing.",COVID-19; digital contact tracing; emergency management; graph database; big data; visualization; China,"Mao, ZJ; Yao, H; Zou, Q; Zhang, WT; Dong, Y",Huazhong University of Science & Technology; Huazhong University of Science & Technology; China University of Mining & Technology,2021.0,JMIR MHEALTH AND UHEALTH,"JMIR PUBLICATIONS, INC",,10.2196/26836,20230520-160000,20230521-044735
,wos,Energy Efficient Double Critic Deep Deterministic Policy Gradient Framework for Fog Computing,"Nowadays the data is growing at a faster pace and the big data applications are required to be more agile and flexible. There is a need for a decentralized model to carry out the required substantial amount of computation across edge devices as they has led to the innovation of fog computing. Energy consumption among the edge devices is one of the potential threatening issues in fog computing. Their high energy demand also contributes to higher computation cost. In this paper Double Critic (DC) approach is enforced over the Deep Deterministic Policy Gradient (DDPG) technique to design the DC-DDPG framework which formulates high quality energy efficiency policies for fog computing. The performance of the proposed framework is outstanding compared to existing works based on the metrics like energy consumption, response time, total cost, and throughput. They are measured under two different fog computing scenarios i.e., fog layer with multiple entities in a region and fog layer with multiple entities in multiple regions. Mathematical modeling reveals that the energy efficiency policies formulated are of high quality as they satisfy the quality assurance metrics, such as empirical correctness, robustness, model relevance, and data privacy.",Deterministic Policy Gradient; Fog computing; Energy; Q-learning; Double Critic,"Krishnamurthy, B; Shiva, SG",Siddaganga Institute of Technology; University of Memphis,2022.0,2022 IEEE WORLD AI IOT CONGRESS (AIIOT),IEEE,,10.1109/AIIoT54504.2022.9817157,20230520-160000,20230521-044735
,wos,CHALLENGES OF LOGISTICS IN THE CONCEPT OF INDUSTRY 4.0,"Concerns about the marginalization of Europe in world production prompted the development of the concept of Industry 4.0, which will allow highly developed countries to regain the status of leaders in industrialization. As part of the proposed concept, which is to form the basis of the fourth industrial revolution, it is planned to closely connect physical objects with the information network. The application of new production strategies, such as Agile Manufacturing and Mass Customization, are causing manufacturing companies to be transformed into integrated networks in which they combine their core competencies. The idea of Industry 4.0 is to create sophisticated business networks, connected by intelligent resources communicating via the internet, using well-known and already used technologies, including the Internet of Things (IoT), big data, cloud computing, etc. As a result of applying these solutions, autonomous systems exchange data between themselves and the boundaries between enterprises are disappearing more and more. Therefore, the aim of the article is to identify key challenges of today's logistics (called Logistics 4.0) in the perspective of the development of the industry concept 4.0.",Industry 4.0; Logistics 4.0; production networks management; Internet of Things (IoT),"Saniuk, S; Graczyk, M; Kulyk, P",University of Zielona Gora,2019.0,8TH CARPATHIAN LOGISTICS CONGRESS (CLC 2018),TANGER LTD,,,20230520-160000,20230521-044735
,wos,Reimagining the Fashion Retail Industry Through the Implications of COVID-19 in the Gulf Cooperation Council (GCC) Countries,"The COVID-19 pandemic has disrupted the fashion retail industry. The Gulf Cooperation Council Countries (GCC) is the home of family-centric shopping malls and brick and mortar stores (B&M). This article aims to provide a critical look at the business strategies which the fashion retail companies need to adopt to provide consumers with an integrated online and B&M service which will be essential to survive in the post-pandemic business environment. This article is based on the rich industry experience of the authors and extensive secondary research on the business strategies being employed by the leading fashion retailers in the GCC region to combat the pandemic disruption. The study highlights the importance of a comprehensive rethink on business strategy for the GCC fashion retailers with adoption of digitalization technologies and an adaptive supply chain as the pillars to survive the post-pandemic normal of business environments. The study concludes with a look to the future strategies for fashion retailers in developing a digitalization blueprint, using cloud technologies and big data analytics, leveraging social media, building an agile and adaptive supply chain with omnichannel capability, and ensuring that future products and services are sustainable and socially responsible.",COVID-19; fashion retail; GCC; e-commerce; business strategy; B&M stores,"Rao, PHN; Vihari, NS; Jabeen, SS",,2021.0,FIIB BUSINESS REVIEW,SAGE PUBLICATIONS INDIA  PVT LTD,,10.1177/23197145211039580,20230520-160000,20230521-044735
,wos,Collective Intelligence Systems from an Organizational Perspective,"In this talk, we consider Collective Intelligence (CI) systems [11-13, 15] from an organizational perspective. CI systems offer a solution to problems that need cognitive skills, problem-solving capabilities, knowledge, know-how or experience at large scale. They help to facilitate and streamline large-scale problem-solving endeavours. The organizational perspective on CI systems offers us two strands of discussion. On the one hand, it can be about understanding the potential of CI systems for today's organizations. On the other hand, CI systems can be considered as organizations themselves and can be investigated as such. We start by reviewing the state-of-the art of CI frameworks [19, 20]. What are the essential building blocks of a CI system? Who uses them? For what, how and why? We come up with a generalized framework [19] that serves us as a basis for further investigations. From a governance perspective, today's organizations are recursive-feedback control systems, usually expressed in the form of process-oriented management [5, 9, 10], see also [6, 7]. A deeper look reveals a plethora of different styles of organizational culture [14, 18]. Still, viable organizations have in common certain essential sub systems, which are policy making, external and internal steering, the primary activities and an informational backbone [13]. How can we exploit CI systems to support these organizational building blocks? Can CI systems be made an integral part of organizations to make them more stable towards distortions; more adaptive towards an ever changing environment; more agile towards the organization's innovative potential? Answers to such questions would free CI systems from being niche players in certain large-scale problem-solving initiatives. Reflecting back from the potential of CI systems in today's organizations, we ask: what can be learned with respect to the design and implementation of future CI systems; and: how to break the silos, i.e., how to integrate CI systems with related paradigms such as knowledge management systems, compare also with [4, 8, 16, 17] and latest computing resources such as big data and the data science toolkit?",collective intelligence; crowdsourcing; human computer interaction; Web 2.0,"Draheim, D",Tallinn University of Technology,2019.0,IIWAS2019: THE 21ST INTERNATIONAL CONFERENCE ON INFORMATION INTEGRATION AND WEB-BASED APPLICATIONS & SERVICES,ASSOC COMPUTING MACHINERY,,10.1145/3366030.3368457,20230520-160000,20230521-044735
,wos,Big Data Analytics APIs Architecture for Formative Assessors,"This Research to Practice Full Paper is driven by the question: Within limited time resources available to trainers in projects for Big Data Analytics (BDA) problems, how can they define project requirements for Formative Assessment (FA) actions? The paper suggests BDA APIs architecture as helping tool for formative assessors. It helps them effectively produce and adapt visual diagnostic reports for FA-actions in agile based requirements (i.e. features) definition. The paper presents two core architectures: Architecture for a parametrized feature-descriptor-system to define/refine a BDA API feature and its visual diagnostic reports, and an initial resources architecture for BDA API to initialize an analytics algorithm with its input big data sets. Clarifying visually the trainee's challenges (i.e. incremental features in a BDA API) is our main FA action. The FA action is designed based on Csikszentmihalyi's flow model to support a trainee in matching balance between his/her challenges and his/her skills. To test the architecture's functions, the paper has test setups for two formal projects (each has 1 to 6 trainees) and two informal projects (each has 1 to 3 trainees). The projects are to attack BDA problems in learning analytics and in image automatic classification. The test results show that the visual diagnostic reports produced by the trainers are very effective in clarifying visually incremental BDA API features not only for simple classifiers (i.e. classical data mining algorithms) but also for complex classifiers (i.e. deep learning algorithms). The results show also how visual diagnostic reports are easily produced for comparing the algorithm performances using different input big data sets, whereas other reports are produced for comparing performances between different algorithms, using one input data set. Related works are also discussed to show the architecture's differences and advantages. Its main advantages are: 1) it enables the trainers to use deep learning algorithms beside classical data mining algorithms in its BDA API parameterizable feature descriptors for visual diagnostic reports. 2) The descriptors can be extended, reused, shared, and scaled out to help trainers in other universities providing flow model based FA actions. 3) Finally, it has extensions to integrate other theoretical frameworks like Buckingham Shum and Deakin Crick's framework for dispositional learning analytics instead of the used flow model.",assessment in engineering education; planning for formative assessment; Big Data Analytics,"Mahfouz, W; Wuttke, HD",Technische Universitat Ilmenau,2021.0,2021 IEEE FRONTIERS IN EDUCATION CONFERENCE (FIE 2021),IEEE,,10.1109/FIE49875.2021.9637431,20230520-160000,20230521-044735
,wos,Key Considerations in Optimizing the Deployment of Big Data Analytics-as-a-Service Utilizing Cloud Architecture and Machine Learning,"Cloud computing is usually associated with storage and processing on a back-end server that is accessible over the Internet. Increasingly the Cloud has transcended the boundaries of storage and retrieval and moved into the realms of offering services, performing analytics, undertaking collaborations and much more while ensuring security and privacy of data for the user applications. As a result, deployment of any application or service on the Cloud requires a carefully constructed strategy - especially with respect to managing the dynamicity and balancing of that deployment. This strategic need for Cloud Architecture is further important because of the advent of Big Data and Analytics-as-a-Service (AaaS). The Analytical services utilizing Big Data are not limited to a specific Cloud server. Instead, Big Data Analytics are carried out across the entire spectrum of Internet-based nodes ranging from the back-end Cloud server through to the End-user Internet of Things (IoT) devices and everything in between. The time, location and granularity of Big Data Analytics on and off the Cloud is a crucial strategic question. The Quality of Service (QoS) and security of deployment of Analytics-as-a-Service depends on the key considerations in answering this question. This strategic question relates to the dynamic decision making required to deploy a Cloud-based Big Data Analytics solution - which, in turn, is based on understanding the current conditions security, volume, performance, criticality, among others - of Cloud-based deployment. The need for automation and intelligence with the dynamic optimization of Analytics on the Cloud requires the application of Machine Learning. This paper explores these key considerations of the strategic aspects of deploying Big Data Analytics using a Cloud Architecture. The practical application of these key considerations is demonstrated through the education domain. Finally, this paper proposes areas of research emanating from the study of Cloud Architecture and Machine Learning for Big Data Analytics.",Data Analytics; Analytics-as-a-Service; Big data strategies; IoT; Cloud Architecture; Cloud deployment; Machine Learning; Agile business,"Unhelkar, B; Rao, VT",State University System of Florida; University of South Florida,2020.0,PROCEEDINGS OF ICETIT 2019: EMERGING TRENDS IN INFORMATION TECHNOLOGY,SPRINGER INTERNATIONAL PUBLISHING AG,,10.1007/978-3-030-30577-2_73,20230520-160000,20230521-044735
,wos,Rethinking data-driven decision support in flood risk management for a big data age,"Decision-making in flood risk management is increasingly dependent on access to data, with the availability of data increasing dramatically in recent years. We are therefore moving towards an era of big data, with the added challenges that, in this area, data sources are highly heterogeneous, at a variety of scales, and include a mix of structured and unstructured data. The key requirement is therefore one of integration and subsequent analyses of this complex web of data. This paper examines the potential of a data-driven approach to support decision-making in flood risk management, with the goal of investigating a suitable software architecture and associated set of techniques to support a more data-centric approach. The key contribution of the paper is a cloud-based data hypercube that achieves the desired level of integration of highly complex data. This hypercube builds on innovations in cloud services for data storage, semantic enrichment and querying, and also features the use of notebook technologies to support open and collaborative scenario analyses in support of decision making. The paper also highlights the success of our agile methodology in weaving together cross-disciplinary perspectives and in engaging a wide range of stakeholders in exploring possible technological futures for flood risk management.",big data; cloud computing; data hypercube; data science; flexible querying; semantic web; uncertainty,"Towe, R; Dean, G; Edwards, L; Nundloll, V; Blair, G; Lamb, R; Hankin, B; Manson, S",N8 Research Partnership; RLUK- Research Libraries UK; Lancaster University; Royal Dutch Shell; UK Centre for Ecology & Hydrology (UKCEH); N8 Research Partnership; RLUK- Research Libraries UK; Lancaster University,2020.0,JOURNAL OF FLOOD RISK MANAGEMENT,WILEY,,10.1111/jfr3.12652,20230520-160000,20230521-044735
,wos,Large scale quality transformation in hybrid development organizations - A case study,"As the software industry transitions to a subscription-based software-as-a-service (SaaS) model, soft-ware development companies are transforming to hybrid development organizations with increased adoption of Agile and Continuous Integration/ Continuous Delivery (CI/CD) development practices for newer products while continuing to use Waterfall methods for older products. This transformation is a huge undertaking impacting all aspects of the software development life cycle (SDLC), including the quality management system. This paper presents a case study of a large-scale transformation of a legacy quality management system to a modern system developed and implemented at Cisco Systems. The framework for this transformation is defined by six distinct areas: metrics, process, measurement, reporting, quality analytics, and culture & leadership. Our implementation leveraged recent advances in Machine Learning (ML), Artificial Intelligence (AI), connected data, integrated operations, and big data technologies to solve the challenges created by a hybrid software development organization. We believe this case study will help researchers and industry leaders understand the benefits and potential challenges of such sizeable transformations. (c) 2020 The Authors. Published by Elsevier Inc. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).",Quality transformation; Quality management system; Agile; Waterfall; Hybrid development organization,"Pradhan, S; Nanniyur, V",Cisco Systems Inc,2021.0,JOURNAL OF SYSTEMS AND SOFTWARE,ELSEVIER SCIENCE INC,,10.1016/j.jss.2020.110836,20230520-160000,20230521-044735
,wos,Management Consulting Business Models: Operations through and for Digital Transformation,"Management consulting as a service has become part of almost every company's daily business. The growth is being exponential, even with all the non-consensual issues and controversies in the industry. However, the market is increasingly competitive, with new competitors coming from everywhere. At the same time, the world is changing at a speed never seen before, and the challenges are several: automatization, scarcity of resources, democratization of the information, big data, and regulation are some examples. Thus, it's not possible for consulting firms to keep providing the market needs without adapting continuously their own business models. The companies that can outperform these challenges more efficiently will win against the competitors. Investigate which strategies and mechanisms adopt to be agile and flexible enough, in which sectors invest the most, and how reinvent their business model in order to be resilient in a fast changing and technological world are the main objectives of this research. Several interviews with the top management of fifteen of the biggest consulting companies in Portugal were conducted. The results suggested that companies are now trying to differentiate by the services delivered, and these business models' adaptation to the digital transformation is rather than a reality, a need.",Management Consulting; Digital Transformation; Business Models,"Jeronimo, C; Pereira, L; Sousa, H",Instituto Universitario de Lisboa,2019.0,"2019 IEEE INTERNATIONAL CONFERENCE ON ENGINEERING, TECHNOLOGY AND INNOVATION (ICE/ITMC)",IEEE,,,20230520-160000,20230521-044735
,wos,Evolving profiles of financial risk management in the era of digitization: The tomorrow that began in the past,"The initial phases of digitization have automatized the front-end of banks and financial institutions (FIs). This paper documents the automation of the back-end in the current wave of digitization. In particular, it highlights the use of technology in streamlining risk management and its potential to provide competitive advantage to the FIs embracing digitization. For instance, automated big data credit scoring tools built on predictive analytics and machine learning algorithms are employed to examine several credit propositions. This can accurately construct the credit worthiness and risk profile of public, even without any credit history. These developments can widen the access of credit and other financial services to the society. However, on a cautionary note, this study emphasizes that although digitization of back-end financial transactions carries substantive advantages, the FIs must be guarded against cyber, outsourcing, financial exclusion, and macrofinance risks that can manifest with this automation. In this backdrop, the need for robust yet agile regulations and supervisory counsel to control and exploit the digitization towards optimal benefits for banks and FIs and society at large, acquires salience. Furthermore, regulators and supervisory authorities can mitigate the digitization risks and prevent any public fallout by leveraging the use of digitization itself.",,"Chakraborty, G",KREA University; IFMR - Graduate School of Business (GSB); University of Madras,2020.0,JOURNAL OF PUBLIC AFFAIRS,WILEY,,10.1002/pa.2034,20230520-160000,20230521-044735
,wos,Cyber-Physical Systems in Smart City: Challenges and Future Trends for Strategic Research,"Modern cities today compete with each other to be smarter, maintain a more sustainable with high-quality living, acquire talents, and provide jobs. This digital transformation through agile drivers will help address the increasing challenges of urbanization in a couple of decades. The Cyber-Physical System (CPS) is becoming pervasive in every aspect of smart city daily life and considered as one of the four fundamental conceptual approaches of the fourth generation industrial revolution (Industry 4.0). CPS used to describe the next generation of a diverse spectrum of complicated, multidisciplinary, physically comprehending engineered systems that integrates embedded cyber aspects into the physical world. It implants computation technologies, communication control, the convergence of information, and physical processes together with strategic importance internationally. CPS is still a vast research area. As a result, it opens venues for applications across multiple scales. This paper presents an in-depth survey of the related works, focusing on the design and how it relates to different research fields, current concepts, and real-life applications to understand CPS more precisely. Further, it enumerates an extensive set of CPS challenges and opportunities, introducing visionary ideas, research strategies, and future trends expected for future-oriented technological solutions, like cloud computing, Internet of Things, and Big Data. These technological solutions are to play a critical role in CPS research and have significant impacts on the smart city.",Cyber-physical systems; Smart city; Industry 4.0; Big Data; Cloud computing; Internet of Things; Research strategies; Future trends,"Juma, M; Shaalan, K",,2020.0,PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON ADVANCED INTELLIGENT SYSTEMS AND INFORMATICS 2019,SPRINGER INTERNATIONAL PUBLISHING AG,,10.1007/978-3-030-31129-2_78,20230520-160000,20230521-044735
,wos,Infoxication in the Genomic Data Era and Implications in the Development of Information Systems,"We live in an age where data acquisition is no longer a problem and the real challenge is how to determine which information is the right one to take important and sometimes difficult decisions. Infoxication (also known as Infobesity or Information Overload) is a term used to describe the difficulty of adapting to new situations and effectively making decisions when there is too much information to manage. With the advent of the Big Data, infoxication is affecting critical domains such as Health Sciences, where tough decisions for patient's health is being taken every day based on heterogeneous, unconnected and sometimes conflicting information. In order to understand the magnitude of the challenge, based on the information publicly available about the genetic causes of the disease and using data quality assessment techniques, we performed an exhaustive analysis of the DNA variations that have been associated to the risk of suffering migraine headache. The same analysis has been repeated 8 months after, and the results have allowed us to exemplify i) how fragile is the information in this domain, ii) the difficulty of finding repositories of contrasted and reliable data, and iii) the need to have information systems that, far from integrating and storing huge volumes of data, are able to support the decision-making process by providing mechanisms agile and flexible enough to be able to adapt to the changing user needs.",Infoxication; Genomics; Information Systems; SILE method,"Palacio, AL; Lopez, OP",Universitat Politecnica de Valencia,2019.0,2019 13TH INTERNATIONAL CONFERENCE ON RESEARCH CHALLENGES IN INFORMATION SCIENCE (RCIS),IEEE,,,20230520-160000,20230521-044735
,wos,Smart hospitality: from smart cities and smart tourism towards agile business ecosystems in networked destinations,"Purpose Building on recent smart hospitality systematic reviews and extensive literature analyses, this paper aims to explore recent developments, themes and issues within smart hospitality. It synthesises existing knowledge, extrapolating forward and contributes to the future development of smart hospitality by serving as a reference to enrich academic/industry discussions and stimulate future research. Design/methodology/approach The research examined 8 recent review articles on smart hospitality and tourism and extracted 145 articles in peer-reviewed sources from Web of Science focussed on smart hospitality. These publications supported in-depth analysis to explore the body of knowledge and develop foresight for the future of smart hospitality within business ecosystems at tourism destinations. It synthesises knowledge and provides the basis for the development of a comprehensive in-depth research agenda in smart hospitality innovations as well as the formulation of agile hospitality ecosystems. Findings This paper illustrates that smart hospitality introduces disruptive innovations that affect the entire hospitality ecosystem. Smart hospitality takes advantage of smart cities and smart tourism towards establishing agile business ecosystems in networked destinations. Having reviewed the existing literature, the study developed a conceptual framework and introduced a comprehensive future research agenda. This includes the drivers of smart hospitality, namely, customer-centricity, personalisation, individualisation and contextualisation; marketing-driven hospitality excellence and metaverse; as well as operation agility, asset strategy, talent management and supplier interoperation. It also identified the foundations that provide the infostructure for smart hospitality, including ambient intelligence, big data, processes and sustainability, providing the capability blocks to co-create value for all stakeholders in the hospitality ecosystem. Originality/value This study conceptualises smart hospitality as a disruptive and innovative power that will affect the competitiveness of hospitality and tourism organisations as part of a comprehensive ecosystem. It identifies the key stakeholders and explores how they can take advantage of emerging developments. This paper proposes the drivers and foundation for future research on smart hospitality. The research provides a conceptual synthesis of the literature and the concepts that have been elaborated. The foundations are effectively the infostructure that enables the drivers to add value to different stakeholders. Key issues are identified to stimulate further research on the area to support smart hospitality development and adoption.",Smart hospitality; Hospitality ecosystem; Research directions,"Buhalis, DT; O'Connor, P; Leung, R",Bournemouth University; Hong Kong Polytechnic University; University of South Australia; I Shou University,2023.0,INTERNATIONAL JOURNAL OF CONTEMPORARY HOSPITALITY MANAGEMENT,EMERALD GROUP PUBLISHING LTD,,10.1108/IJCHM-04-2022-0497,20230520-160000,20230521-044735
,wos,A Framework for Partitioning Support Vector Machine Models on Edge Architectures,"Current IoT applications generate huge volumes of complex data that requires agile analysis in order to obtain deep insights, often by applying Machine Learning (ML) techniques. Support vector machine (SVM) is one such ML technique that has been used in object detection, image classification, text categorization and Pattern Recognition. However, training even a simple SVM model on big data takes a significant amount of computational time. Due to this, the model is unable to react and adapt in real-time. There is an urgent need to speedup the training process. Since organizations typically use the cloud for this data processing, accelerating the training process has the advantage of bringing down costs. In this paper, we propose a model partitioning approach that partitions the tasks of Stochastic Gradient Descent based Support Vector Machines (SGD-SVM) on various edge devices for concurrent computation, thus reducing the training time significantly. The proposed partitioning mechanism not only brings down the training time but also maintains the approximate accuracy over the centralized cloud approach. With a goal of developing a smart objection detection system, we conduct experiments to evaluate the performance of the proposed method using SGD-SVM on an edge based architecture. The results illustrate that the proposed approach significantly reduces the training time by 47%, while decreasing the accuracy by 2%, and offering an optimal number of partitions.",partitioning; edge computing; SGD-SVM,"Sahi, M; Al Maruf, M; Azim, A; Auluck, N",Indian Institute of Technology System (IIT System); Indian Institute of Technology (IIT) - Ropar,2021.0,2021 IEEE INTERNATIONAL CONFERENCE ON SMART COMPUTING (SMARTCOMP 2021),IEEE,,10.1109/SMARTCOMP52413.2021.00062,20230520-160000,20230521-044735
,wos,"Operational Data-Driven Intelligent Modelling and Visualization System for Real-World, On-Road Vehicle Emissions-A Case Study in Hangzhou City, China","On-road vehicle emissions play a crucial role in affecting air quality and human exposure, particularly in megacities. In the absence of comprehensive traffic monitoring networks with the general lack of intelligent transportation systems (ITSs) and big-data-driven, high-performance-computing (HPC) platforms, it remains challenging to constrain on-road vehicle emissions and capture their hotspots. Here, we established an intelligent modelling and visualization system driven by ITS traffic data for real-world, on-road vehicle emissions. Based on the HPC platform (named City Brain) and an agile Web Geographic Information System (WebGISs), this system can map real-time (hourly), hyperfine (10 similar to 1000 m) vehicle emissions (e.g., PM2.5, NOx, CO, and HC) and associated traffic states (e.g., vehicle-specific categories and traffic fluxes) over the Xiaoshan District in Hangzhou. Our results show sharp variations in on-road vehicle emissions on small scales, which even fluctuated up to 31.2 times within adjacent road links. Frequent and widespread emission hotspots were also exposed. Over custom spatiotemporal scopes, we virtually investigated and visualized the impacts of traffic control policies on the traffic states and on-road vehicle emissions. Such results have important implications for how traffic control policies should be optimized. Integrating this system with chemical transport models and air quality measurements would bridge the technical gap between air pollutant emissions, concentrations, and human exposure.",big-data intelligent system; on-road vehicle emissions; traffic monitoring; hyperfine modelling; real-time visualization,"Wang, L; Chen, X; Xia, Y; Jiang, LH; Ye, JJ; Hou, TY; Wang, LQ; Zhang, YB; Li, MY; Li, Z; Song, Z; Jiang, YP; Liu, WP; Li, PF; Zhang, XY; Yu, SC",Zhejiang University; Hebei Agricultural University; China Meteorological Administration; Chinese Academy of Meteorological Sciences (CAMS),2022.0,SUSTAINABILITY,MDPI,,10.3390/su14095434,20230520-160000,20230521-044735
